Unnamed,XMEAS1,XMEAS2,XMEAS3,XMEAS4,XMEAS5,XMEAS6,XMEAS7,XMEAS8,XMEAS9,XMEAS10,XMEAS11,XMEAS12,XMEAS13,XMEAS14,XMEAS15,XMEAS16,XMEAS17,XMEAS18,XMEAS19,XMEAS20,XMEAS21,XMEAS22,XMEAS23,XMEAS24,XMEAS25,XMEAS26,XMEAS27,XMEAS28,XMEAS29,XMEAS30,XMEAS31,XMEAS32,XMEAS33,XMEAS34,XMEAS35,XMEAS36,XMEAS37,XMEAS38,XMEAS39,XMEAS40,XMEAS41,XMV1,XMV2,XMV3,XMV4,XMV5,XMV6,XMV7,XMV8,XMV9,XMV10,XMV11,XMV12
533,0.265314094,3680.107585,4450.489621,9.152460312,32.35848599,47.51986754,2797.880408,64.67262278,122.8876519,0.214459009,92.0252392,49.64914901,2702.14585,25.09932353,49.76596734,3330.116648,22.85707421,66.7218553,1.971733738,273.1091097,102.4482368,92.24389441,31.95838491,15.03114802,18.86347753,6.031807887,16.30115544,4.074964782,33.17325319,21.5945224,13.26794676,1.01691578,16.18389863,5.433763089,6.749862763,3.284563587,0.011736457,0.551250388,0.182944898,54.01526259,43.86340271,62.90184279,53.167881,25.90356584,60.5808957,0,26.42560375,37.17869114,46.40906302,0,36.02887877,11.68700107,100
534,0.265435354,3620.606614,4443.52576,9.17361183,31.97490609,47.6581964,2798.185653,64.82660276,122.9000145,0.208864306,92.03881084,50.1213585,2701.944702,25.46342687,47.96775773,3330.334021,22.84367917,66.67397424,0.077211238,273.1606473,102.440642,92.3443137,32.56375777,14.80746208,19.21741912,6.045338747,16.94446889,4.050198129,32.89297735,21.70626031,12.85985522,0.85166464,15.83629398,5.33393134,6.762458105,3.288939784,0.011736457,0.551250388,0.182944898,54.01526259,43.86340271,62.87602356,53.21296685,26.1560176,60.60055692,0,25.60861276,37.17811756,46.43823854,0,36.02208674,10.16239911,100
535,0.267561868,3656.904361,4450.489134,9.123977978,32.27920791,47.37894348,2798.131548,64.72744201,122.8890267,0.207807897,92.04785626,50.3813324,2703.036356,25.06629777,47.99222635,3329.666877,22.94736526,66.71480931,0.994912309,273.2638692,102.4462974,92.467281,32.46095142,14.87921247,18.65894352,5.736533178,16.65454355,4.048252616,32.881998,21.8343596,12.99918001,0.890596702,16.47902576,5.37571643,6.680108355,3.334037934,0.01958775,0.574736894,0.18703239,54.12434133,43.52964964,62.8560408,53.22441772,26.29908756,60.37944786,0,25.06034465,37.16211834,46.40290728,0,36.03455177,11.80040985,100
536,0.263160782,3629.649102,4415.301447,9.18221823,32.71192255,47.48141009,2798.900336,65.17304626,122.9021564,0.198654028,92.01999146,50.73676627,2702.83048,25.37849335,49.66436458,3329.596433,22.7764861,66.70903709,1.024087229,272.9093203,102.4652785,92.39061706,32.55144201,14.91650003,18.57246904,6.023349284,16.58309114,4.023240403,32.60204907,21.72690799,13.06570913,0.843329584,15.81396624,5.378419122,6.748460916,3.273361622,0.01958775,0.574736894,0.18703239,54.12434133,43.52964964,62.84177223,53.24094158,25.78868256,60.56723478,0,24.62335927,37.17089171,46.37990638,0,35.91714051,12.66654663,100
537,0.256775468,3648.847462,4427.853999,9.198636019,32.64966711,47.21153048,2799.655023,65.086067,122.8978287,0.201748412,92.08768814,49.48367908,2704.391185,25.40136231,48.42416521,3331.885515,22.90534434,66.69513958,1.270362312,272.7374076,102.4428498,92.20928984,31.8974347,14.73369137,18.6893996,5.941187641,17.19115413,4.044978792,32.34092892,21.82752577,13.08177821,0.955800579,16.14432465,5.422912908,6.610415853,3.228284483,0.028654313,0.569225388,0.187212982,53.78855079,43.24964388,62.83077138,53.26167543,25.32059637,60.60873273,0,24.57174549,37.18117867,46.42257897,0,36.00252627,12.8851133,100
538,0.262552143,3669.134489,4444.270915,9.291507435,32.46522872,47.67485768,2801.897169,65.2693563,122.9060691,0.203286152,92.17702443,51.26032946,2705.577634,24.9819839,49.38312377,3334.441354,22.93217049,66.67826058,-0.778586673,272.9039996,102.4270905,92.41296828,32.06059481,14.97645496,18.56401347,6.162087047,16.7374983,4.059496061,32.52527667,21.76982876,13.30143627,0.888524796,15.65952137,5.414503521,6.655391252,3.34558023,0.028654313,0.569225388,0.187212982,53.78855079,43.24964388,62.84191567,53.23358093,25.62971002,60.61225964,0,24.70339519,37.15797199,46.41820657,0,36.07375295,14.05559352,100
539,0.259234476,3649.428204,4442.351032,9.219071274,33.13649251,47.70603418,2800.42153,64.71742649,122.8846273,0.202893709,91.96988115,50.33271467,2705.095117,25.02932208,48.84948303,3332.026356,22.96623251,66.63339803,-0.728027903,272.8320341,102.4426422,92.35205148,32.38337781,14.94567688,18.95709321,5.917725683,17.02159157,4.050642311,32.23822774,21.53412754,13.22480458,0.828255904,16.17866876,5.374078283,6.693945031,3.302143749,0.028654313,0.569225388,0.187212982,53.78855079,43.24964388,62.87344628,53.22406923,25.52970888,60.71933476,0,25.07623524,37.1921606,46.41758,0,36.05138615,14.1562097,100
540,0.262376815,3654.35271,4417.44771,9.236694185,32.23790059,47.44813973,2800.670192,64.93629004,122.9067921,0.208422561,92.0451239,52.35239587,2705.36939,25.036933,47.58880936,3332.971321,22.92664812,66.64329635,-0.969843427,273.1870097,102.4296209,92.1602985,31.93536143,14.8358513,18.64764437,5.988128868,16.80699425,4.030591345,33.19258899,21.68893449,13.2738427,1.136136671,16.15320598,5.433923826,6.69195264,3.259512617,0.021318387,0.563484067,0.188364595,53.77719667,44.74191959,62.87457857,53.18088028,25.70972606,60.54084568,0,25.52543637,37.1855569,46.39107376,0,36.04492512,14.04360232,100
541,0.260760434,3652.05652,4452.267714,9.220927354,32.16448747,47.97024101,2800.980944,65.46196156,122.8931615,0.21196281,92.00796716,49.26092,2705.109949,25.2477742,51.04226808,3333.328177,22.80088605,66.6065644,-0.861741906,273.1368761,102.4482386,92.36859269,32.32748669,14.87812229,18.37189457,5.856265305,16.579525,4.036008023,33.16849867,21.75443117,12.99914934,0.788061117,15.46236134,5.387613551,6.641755439,3.267148347,0.021318387,0.563484067,0.188364595,53.77719667,44.74191959,62.86944674,53.20636703,25.74753391,60.65221332,0,25.55276523,37.21057055,46.38465798,0,36.05000578,12.08923916,100
542,0.257506324,3672.228096,4459.551248,9.343990668,32.04676596,47.63754658,2801.061807,64.58930591,122.8915192,0.216852825,91.9884856,50.61999696,2705.390753,25.17748528,48.83268326,3333.74922,22.85997817,66.6001247,0.387931658,273.184075,102.4259916,92.38784815,32.51539297,14.97749008,19.07216344,6.049231035,16.45393406,4.077616565,32.78407444,21.63628192,13.25611924,0.727792428,15.87432051,5.439511206,6.638639451,3.164773498,0.011289434,0.558060786,0.172542847,53.59134995,44.04149299,62.87112913,53.20774944,25.15147473,60.66932292,0,26.10394943,37.19359808,46.39999775,0,35.91211551,14.01299744,100
543,0.259079903,3653.314402,4439.811934,9.245278283,32.5768329,47.73288719,2800.54489,66.40478813,122.8924474,0.215815744,92.06035587,49.88664292,2705.317271,25.15979032,49.71580032,3332.311307,22.91462549,66.61330254,-1.060017257,273.6067844,102.4389115,92.61418116,32.3154418,14.78784454,18.77392575,5.745216673,16.60268831,4.040281618,32.78864927,21.78500464,13.01354278,0.933028892,16.14751556,5.418153874,6.65834781,3.22638023,0.011289434,0.558060786,0.172542847,53.59134995,44.04149299,62.88050591,53.16999184,25.50311303,60.48136457,0,26.30546754,37.21344409,46.3825345,0,35.9744406,14.07952257,100
544,0.260233686,3671.793131,4428.351467,9.249351965,32.73967966,47.58445873,2800.033247,65.86357116,122.8861406,0.215202268,92.09404694,50.29764893,2705.066092,25.42319511,48.58108586,3332.850754,22.89466098,66.63952699,-0.660141831,272.8111794,102.4262593,92.19004138,32.25046254,14.89392856,18.77082649,6.06689445,16.94492309,4.04501225,32.73264524,21.80495997,12.68369471,0.940396555,16.47191735,5.385791448,6.664352844,3.219465561,0.011289434,0.558060786,0.172542847,53.59134995,44.04149299,62.89311545,53.14561667,25.4862278,60.59107567,0,26.38846298,37.22726625,46.40512985,0,36.14908506,16.15173853,100
545,0.257964861,3649.222254,4459.031933,9.258094722,32.33311737,47.65356544,2800.962156,65.58040022,122.9118132,0.217660017,92.14753864,49.40986892,2705.52639,25.08192194,48.57857506,3332.832034,23.01589977,66.64332292,0.188656744,273.0013301,102.4282783,92.26992812,31.95336735,14.89112169,19.11700401,6.145364545,16.53994361,4.075908383,32.74604614,21.87582718,13.34073951,0.910962556,15.76484603,5.401502914,6.663408507,3.258498249,0.017258777,0.578095331,0.190521959,54.21445813,45.09418888,62.89274844,53.21437992,25.49877641,60.64660563,0,26.39767835,37.18556612,46.42237871,0,36.13165429,14.64103884,100
546,0.266698146,3662.77172,4448.937347,9.194958388,32.17757018,47.34944913,2799.507803,65.0320461,122.8870939,0.217400476,92.02484982,52.58980701,2703.919345,25.33754809,47.74889289,3331.696986,22.90573376,66.62812332,0.603882214,272.7586945,102.4317582,92.28357854,32.33776194,14.85541781,18.66943777,6.073212245,16.36463993,4.071576741,32.49018697,21.73984519,13.1785485,0.825296657,16.34238801,5.393232669,6.655630624,3.34021678,0.017258777,0.578095331,0.190521959,54.21445813,45.09418888,62.85510537,53.25715407,26.14871186,60.5403718,0,26.2608709,37.20894544,46.42858575,0,35.97501092,15.42612328,100
547,0.261391846,3672.375385,4441.054447,9.235838066,32.15142162,47.60756539,2799.662492,64.89631197,122.8976324,0.212412369,91.96614502,49.3925256,2704.017533,25.38154447,49.43754915,3331.897199,22.96057653,66.59773531,-0.708947896,272.7727017,102.4420705,92.39080254,32.72661417,15.04749448,18.73806672,6.042457868,16.64632037,4.0723531,32.50975739,21.5642965,12.94155834,0.780710268,16.15716024,5.410207015,6.670119659,3.307211206,0.007977135,0.544356011,0.173396288,53.45255336,44.18361403,62.84067265,53.2780233,25.71631399,60.61335472,0,25.9686066,37.24552024,46.42285586,0,36.00537924,13.53218429,100
548,0.255902581,3625.609883,4443.248312,9.277323143,32.47042524,47.71768109,2799.808909,64.16606624,122.8972136,0.217948971,92.02750515,49.47862584,2704.675307,25.38013539,49.94342843,3332.227668,23.0651435,66.62329721,-0.74523652,272.9111348,102.4421968,92.02210985,31.83864122,14.84578822,18.78839942,6.010755676,16.44944643,4.0248604,32.86143489,21.74983951,12.96334782,0.886260135,16.13257414,5.363760913,6.702831099,3.220126712,0.007977135,0.544356011,0.173396288,53.45255336,44.18361403,62.90982176,53.18338124,25.28227346,60.57433698,0,26.18927638,37.22903616,46.4437342,0,35.92496868,11.36907254,100
549,0.260041289,3674.005484,4428.782068,9.31689592,32.44181853,47.76049007,2800.631055,65.88873694,122.9015403,0.2126735,92.06633932,49.22292414,2704.78885,25.23739514,49.3792619,3332.045645,23.03377134,66.58991181,-1.432409977,273.4792506,102.4470346,92.47728081,32.28084113,15.00827375,18.54597169,5.879219917,17.21940895,4.071495855,32.41609565,21.77014844,13.19238054,0.904982837,16.02554486,5.437663162,6.635399647,3.18412008,0.007977135,0.544356011,0.173396288,53.45255336,44.18361403,62.93841023,53.12722603,25.69829155,60.65799367,0,25.70180305,37.22457951,46.4204793,0,35.96064415,14.48936078,100
550,0.257041176,3643.721092,4438.784637,9.163951896,32.48600727,47.48078018,2800.669336,65.16179817,122.9039818,0.211590343,92.09673529,49.88627859,2705.648824,25.25421474,51.02645452,3333.412268,23.01098478,66.64500488,-1.273741392,272.7951133,102.4079775,92.18028346,32.2751365,14.88713032,18.74848862,5.89485492,17.08353642,4.108211123,32.45961258,21.73893079,13.18568557,0.8949168,16.08424883,5.37067373,6.654181381,3.310704293,0.00352204,0.575645387,0.180034499,53.04080237,43.75311754,62.97292439,53.08062437,25.31685341,60.72505915,0,26.11356521,37.223489,46.40849749,0,36.0894019,12.83429811,100
551,0.256706331,3675.869174,4440.356974,9.236494823,32.64876576,47.85071576,2799.346783,65.34846073,122.9023521,0.216655853,91.92028558,50.08410301,2703.874719,25.26984797,48.74424257,3331.14493,22.93116457,66.62568828,-0.89709444,273.009782,102.4424375,92.30369296,32.1418144,14.87645468,18.85434596,6.116398818,16.70072622,4.073272845,32.741223,21.64707458,12.90678236,1.112396236,16.25247582,5.406879073,6.687801905,3.306706401,0.00352204,0.575645387,0.180034499,53.04080237,43.75311754,63.02809206,53.02612258,25.3429468,60.63408919,0,26.10053889,37.23372184,46.42104319,0,35.92586478,12.03247065,100
552,0.259556523,3619.018489,4450.36102,9.265928853,32.28370964,47.97423217,2798.46402,65.21221676,122.8929528,0.21245507,91.9666864,50.04249141,2703.031477,25.24648501,47.66227138,3330.006463,23.03675832,66.62843563,2.080969102,273.0423557,102.4430104,92.27247421,32.26997979,14.71406386,18.895825,6.126158842,16.94206409,4.036771447,32.8654537,21.89743571,13.3495645,0.761713119,15.8411617,5.423149462,6.734889408,3.30492738,0.007455921,0.580345247,0.198781796,53.92641544,43.99416427,63.04729197,52.99755386,25.56618316,60.54961264,0,25.65031003,37.24473593,46.40417519,0,35.89998075,10.269122,100
553,0.258910995,3657.860624,4449.814805,9.267743494,32.67533347,47.65163244,2799.124891,65.72097793,122.8993984,0.20289462,92.03390834,48.91085322,2703.632047,25.29423351,50.51112915,3330.733764,22.96959402,66.64046232,-0.002000307,272.7929256,102.4324951,92.45799401,32.31569016,14.83534019,18.6932815,6.038478791,16.19855018,4.020097525,32.76177172,21.65763353,13.06874889,0.816352582,15.7606777,5.375118766,6.546124291,3.269824849,0.007455921,0.580345247,0.198781796,53.92641544,43.99416427,63.00033736,53.12165802,25.65193215,60.58521705,0,25.10422956,37.2539239,46.4185664,0,36.0672418,11.26776306,100
554,0.261139835,3680.560171,4435.4763,9.338777131,32.36757042,47.76862958,2798.791552,65.16290053,122.9118178,0.202313717,92.00530974,50.58322886,2703.561332,25.0311364,49.93036962,3331.962097,22.56233543,66.63705139,-0.031144176,272.8553857,102.4142373,92.13541793,31.93573608,15.10294168,18.77024157,5.90330257,16.37442291,4.044753894,32.61590476,21.79091424,13.12180395,0.850169116,15.85731662,5.385204351,6.624357179,3.31045704,0.007455921,0.580345247,0.198781796,53.92641544,43.99416427,62.93999479,53.1576384,25.42659638,60.63067355,0,24.87526621,37.20078256,46.40260531,0,36.04423394,13.37182198,100
555,0.259965019,3635.362752,4442.062646,9.268890041,32.3532846,47.4236065,2799.916192,66.11402128,122.9048794,0.201148503,92.00033932,50.0789162,2704.5223,25.29009053,51.12490122,3331.888035,22.84751969,66.64271293,1.064161577,272.767851,102.4272951,92.0718587,32.21710345,14.75618045,19.11155222,6.082502102,16.62621882,4.041211853,32.77116982,21.70208368,13.53098913,0.876118954,16.22735748,5.378931769,6.64919979,3.255819202,0.01217865,0.57247168,0.189310103,53.19943732,43.97439248,62.93787327,53.15020091,25.65696114,60.67929963,0,24.8099095,37.23485431,46.401229,0,35.89878742,12.74078678,100
556,0.264488183,3654.571717,4471.356081,9.305212435,32.43611526,47.50385648,2800.120055,64.99893744,122.9023438,0.205049819,91.94957964,50.6793059,2704.054872,25.0293952,49.32221232,3331.891182,22.97492038,66.58927365,1.552269801,272.8261909,102.4302227,92.18072497,32.05786114,14.76845522,19.01186458,5.905640129,16.59885329,4.057114505,32.7532186,21.57954289,12.77173234,0.80937318,16.12273637,5.378808719,6.641269494,3.280059837,0.01217865,0.57247168,0.189310103,53.19943732,43.97439248,62.98403472,53.07053566,26.00255761,60.48760403,0,24.74671273,37.20676974,46.40632038,0,35.82587506,13.60380059,100
557,0.265244506,3644.075161,4471.420828,9.181541357,32.10253426,47.70885234,2800.510339,64.58087903,122.8987357,0.202030998,92.00520564,51.30325625,2704.474423,25.2634556,50.00354109,3331.564318,22.56883775,66.59729466,-1.269112799,273.124532,102.4301459,92.36868051,32.16415128,14.81398033,18.87478935,6.176386682,17.12420252,4.080188028,32.56123096,21.5925419,12.63211329,0.825586353,15.77128616,5.362640945,6.718372926,3.270581235,0.020242432,0.585108659,0.202275932,53.1978054,44.41099181,63.00585798,53.04379758,26.22032309,60.48896986,0,24.56065483,37.22692971,46.41675244,0,35.88024418,10.62794352,100
558,0.266885078,3651.853921,4451.564861,9.258857447,32.17768651,47.52924652,2799.620597,65.68101115,122.8885922,0.199756628,91.93082231,49.44459773,2703.720367,25.16749175,50.10607092,3331.111582,23.01445661,66.63969675,0.466985788,273.2287892,102.4265245,92.28639825,31.70521331,14.97881008,18.25804796,6.031633407,16.56457665,4.054887383,32.39048154,21.62507117,12.78967063,0.813724589,15.98081543,5.4093113,6.619115478,3.332055732,0.020242432,0.585108659,0.202275932,53.1978054,44.41099181,63.04493314,53.04127325,26.13259896,60.59751855,0,24.6253608,37.23796204,46.4476422,0,35.99908805,16.4995724,100
559,0.261753152,3656.02816,4447.784407,9.274968526,32.64848158,47.63832337,2801.397177,64.86919468,122.8939878,0.205175519,91.99066538,47.9929317,2705.391424,25.26750153,51.3598954,3333.124452,22.8442769,66.61815853,-2.239096967,273.0191353,102.4059596,92.34234941,31.76267373,14.83959176,19.27478398,6.027550811,16.68886179,4.057365746,32.93874319,21.77594092,12.93455894,0.74065715,16.0920613,5.409377414,6.676701899,3.214250686,0.020242432,0.585108659,0.202275932,53.1978054,44.41099181,63.06016552,53.00624943,25.65569688,60.8449066,0,24.98961211,37.1951745,46.41718681,0,36.12071584,13.7251662,100
560,0.270699642,3654.384178,4467.273648,9.216251544,32.39586878,47.44771446,2800.269443,66.01358494,122.8977885,0.208210438,91.98391859,51.1218063,2705.67146,25.32136202,49.43360644,3333.189536,23.06326854,66.59997539,-0.282702289,272.7260576,102.419315,92.40839238,31.83661131,14.91282354,19.2836267,6.01023793,16.62032144,4.045568942,32.25244085,21.69714007,13.41933542,0.762665029,16.09693476,5.393434507,6.672407118,3.12942043,0.004799875,0.582586783,0.179567524,54.08683071,44.07976623,63.00754188,53.08571459,26.58577028,60.48929628,0,25.38723428,37.24242442,46.41944577,0,36.03501496,15.8757214,100
561,0.276194973,3664.451306,4444.327106,9.120332924,32.58093469,47.80442996,2800.27878,64.18921142,122.8991798,0.20647291,91.9920894,48.92151544,2705.29096,25.47824341,49.36942104,3332.4677,22.8035796,66.60889976,0.531284609,273.2166897,102.4350541,92.34620827,32.31924604,14.98713895,18.56138745,5.963239065,16.82340239,4.022343241,32.71640031,21.59116179,13.27883077,0.796754118,15.78586555,5.432268168,6.681202796,3.30623174,0.004799875,0.582586783,0.179567524,54.08683071,44.07976623,62.96565245,53.16305332,27.12846352,60.47317917,0,25.44548032,37.25982224,46.4380033,0,36.05573874,11.12428004,100
562,0.26802981,3625.5759,4427.512059,9.31925348,32.26997895,47.84995472,2800.452245,64.50199577,122.9094323,0.208903606,91.93409788,50.20026675,2704.932423,25.35318483,48.54684919,3332.54024,22.69946965,66.59993803,0.314402213,272.6987663,102.456579,92.55836579,32.55849675,14.85504044,18.79385693,6.019876807,16.66466317,4.077232513,32.22498425,21.78147457,13.33549092,0.988366339,16.4350671,5.372994517,6.617581081,3.26873337,0.005439809,0.579808311,0.183720975,53.23913506,43.20646675,62.91120625,53.18582173,26.25625579,60.61369398,0,25.56950572,37.25156439,46.41179102,0,36.16263872,12.25477336,100
563,0.262890228,3629.878656,4434.347119,9.091411866,32.62365474,47.34761826,2800.459399,65.13739051,122.8914347,0.213461732,91.9705505,50.27619316,2704.958086,25.27582429,49.88061698,3332.140971,22.91364346,66.63737708,-0.71199789,272.5682161,102.4415398,92.24790981,32.63969477,14.86855397,19.03939012,5.847713038,16.88076198,4.052731043,32.31648664,21.74403063,13.60017904,0.948138072,16.23691496,5.396353347,6.80294303,3.141420605,0.005439809,0.579808311,0.183720975,53.23913506,43.20646675,62.98782558,53.0773752,25.87034438,60.55848605,0,26.05150946,37.24722284,46.45917981,0,35.97344917,11.30698406,100
564,0.26252933,3678.980342,4505.537635,9.180624555,32.06970783,47.35263941,2800.002543,65.48582904,122.9120294,0.210277482,91.96995757,50.59605385,2704.827152,25.23022269,48.65706421,3331.953193,23.09766444,66.63259947,-0.396012399,272.9897413,102.4483466,92.15239594,31.89469661,14.92914711,18.91866243,5.963127155,16.4850748,4.051677996,32.60941538,21.66850451,12.58754706,0.68919023,15.99133128,5.432336353,6.644730888,3.302869096,0.005439809,0.579808311,0.183720975,53.23913506,43.20646675,63.00812168,53.02904441,25.87674627,60.45078,0,26.04351111,37.26609387,46.47492941,0,36.08338732,12.03767586,100
565,0.267975575,3646.76431,4427.620839,9.341125078,32.78315121,47.77540433,2799.121682,64.36215956,122.8876214,0.207221966,92.00590936,50.93018503,2703.777806,25.13817333,49.72667276,3331.524571,22.82388945,66.61513345,-0.915770852,272.6984291,102.4654529,92.55581325,32.17590512,14.96244138,19.00764665,6.084241662,16.04169498,4.034397475,32.75973578,21.64263049,12.95402875,1.005690453,15.5245347,5.436219268,6.74630627,3.302337194,0.010191169,0.567860681,0.19717076,54.39528085,44.45739158,62.96607471,53.1000166,26.27243849,60.53073776,0,25.63883701,37.23401269,46.45738785,0,35.98879942,10.07473361,100
566,0.269541224,3669.496602,4416.650873,9.307053395,32.47296242,47.59055476,2799.292861,65.07085175,122.9210112,0.208931217,91.98161755,49.08794881,2704.09768,25.18613663,50.0082413,3331.161357,22.71122949,66.65196489,1.907674003,272.8684397,102.4616885,92.19776932,31.99688273,14.77585903,18.57962151,5.972997441,16.71499045,4.047276513,32.60499384,21.84513306,12.94192095,0.873137689,16.360015,5.374743826,6.758863143,3.244877181,0.010191169,0.567860681,0.19717076,54.39528085,44.45739158,62.90820552,53.2136952,26.42133226,60.48094686,0,25.64802454,37.23898874,46.46533883,0,35.9437572,12.77485942,100
567,0.266006322,3636.813402,4413.506591,9.238698658,32.34608802,47.42110876,2799.569568,65.84981855,122.8834757,0.206821731,91.97101224,50.23137377,2704.257396,25.3263733,49.9403982,3332.016542,23.09754333,66.63956747,-0.226300851,272.6449022,102.4603778,92.16026474,32.50816575,15.02479257,18.87239103,6.12560629,16.64872882,4.045167571,32.97159537,21.67769447,13.19989171,1.093014555,15.79219522,5.370526113,6.684694314,3.186609446,0.02142411,0.564584544,0.175081125,52.94593262,43.59432673,62.83693221,53.25390178,26.12671271,60.63332271,0,25.43911365,37.2250013,46.42582616,0,35.8274175,10.60035662,100
568,0.260982035,3670.598524,4425.188312,9.214896993,32.35385433,47.42740938,2800.589149,64.44865914,122.9007641,0.212800956,92.03347858,48.00793584,2705.01307,25.01437329,51.41514609,3333.069495,22.74810845,66.60742972,-0.163820676,272.9009948,102.4512579,92.32120196,32.19247586,14.81030369,18.7150705,6.185475569,17.23527354,4.031086828,32.62317691,21.67394798,13.2403467,0.993898723,16.50821297,5.448073668,6.743900992,3.228734356,0.02142411,0.564584544,0.175081125,52.94593262,43.59432673,62.98217913,53.06976262,25.95212412,60.59097167,0,25.62319524,37.24221772,46.43966567,0,36.07657994,11.03215093,100
569,0.26437057,3676.563769,4432.170203,9.325011897,32.44620256,47.89200921,2799.974297,65.89910014,122.890665,0.208164206,91.94418289,50.26488868,2704.394908,25.2115419,48.79749751,3331.715247,23.05526086,66.62975257,-1.010921828,272.6177931,102.4344061,92.30979401,32.22334055,14.85632075,18.68053429,5.894463705,16.71857681,4.047256618,32.29470524,21.89215858,13.5210751,0.634748569,15.67746599,5.383783958,6.697360233,3.278732257,0.02142411,0.564584544,0.175081125,52.94593262,43.59432673,63.0453331,53.0078465,25.88042467,60.66740184,0,25.71058752,37.2623372,46.47724582,0,35.96724113,11.79712546,100
570,0.262498434,3640.00658,4426.839081,9.235490972,32.13428833,48.02891327,2800.645483,64.89983404,122.9097742,0.20936562,91.98423846,49.17876168,2704.748237,25.1629725,50.87616209,3332.485731,23.00631129,66.61496808,0.637139454,272.7831353,102.4287089,92.17796036,31.75926374,14.9883038,19.01254426,5.91920438,17.12329892,4.056142003,32.3708692,21.71981034,12.92471762,0.805227806,15.75042246,5.451198835,6.703916296,3.243241262,-0.000363627,0.579435698,0.185894751,53.94182519,43.9516895,63.02615801,53.03969848,25.75860321,60.6568255,0,25.82012768,37.23715962,46.4413162,0,36.01552473,13.79665987,100
571,0.270447504,3650.043918,4447.782788,9.192149515,32.30476748,47.58834198,2800.585241,64.52342311,122.8987408,0.209582451,92.04809048,48.57995564,2704.833256,25.31439904,49.49406109,3332.076225,22.79982519,66.62345519,-0.534484922,272.5077496,102.4348374,92.35034699,31.78577077,15.0851825,18.88437318,5.849046237,16.961441,4.039875634,32.8237679,21.75361534,13.51654398,0.956044992,15.92809545,5.368566215,6.60767524,3.298043326,-0.000363627,0.579435698,0.185894751,53.94182519,43.9516895,62.97823578,53.09421029,26.43114378,60.54785482,0,25.8934248,37.26011542,46.42073652,0,35.9817926,12.57245735,100
572,0.270318145,3643.78078,4413.381245,9.165150106,32.63973929,47.86689309,2799.142888,65.11624401,122.8979917,0.211130925,91.8834975,50.10496351,2704.201281,25.06838518,51.1215025,3331.027132,22.85785892,66.6242747,0.362673762,273.2471121,102.4386749,92.33163355,31.60389894,15.01142834,18.75038692,5.979082097,16.65716253,4.056366897,32.83059387,21.83673833,13.92389699,0.813297089,16.60576857,5.389850235,6.6895833,3.249230319,0.012348232,0.574115182,0.200249163,53.96421484,44.37439519,62.93706917,53.12500668,26.66614046,60.58558291,0,25.89103129,37.24158392,46.42594817,0,35.97473377,13.54775017,100
573,0.273149363,3617.130179,4461.577983,9.268195801,32.70048536,47.82741318,2801.518397,65.00862592,122.8726764,0.21553207,92.07321061,49.7345827,2706.073599,24.9422908,49.65389956,3333.799582,22.74958046,66.65611431,-1.32963532,272.7224132,102.4289102,92.20564151,32.05432937,14.97002006,18.47138754,5.900627118,16.84303872,4.071714703,32.47404852,21.59650721,12.93416435,0.726810577,15.7959244,5.480159528,6.736791362,3.260910062,0.012348232,0.574115182,0.200249163,53.96421484,44.37439519,62.93222679,53.13195132,26.79967384,60.66430995,0,26.43007353,37.19125416,46.42405079,0,35.93970161,13.64893076,100
574,0.265598465,3667.701861,4432.09748,9.260738065,32.18448938,47.64605818,2800.717102,65.02592541,122.8951188,0.219096058,91.94793864,52.69490334,2704.914742,25.16175267,50.09440825,3332.831782,22.95776512,66.60794918,2.019371928,272.5896778,102.4483793,92.34043941,32.33450096,14.83099114,19.06182901,6.244994157,16.9511481,4.060747702,32.40160293,21.71109798,13.86880192,0.862063204,16.29267352,5.417787766,6.772621949,3.306813984,0.012348232,0.574115182,0.200249163,53.96421484,44.37439519,62.92327016,53.14316216,26.2345223,60.64798099,0,26.85177792,37.19442232,46.43406029,0,35.9974279,14.31534275,100
575,0.269140825,3674.747545,4459.50013,9.208635118,32.56867416,47.50981841,2800.565569,64.67854314,122.9006455,0.223472936,92.0645383,49.16621704,2705.217517,25.21571462,50.93741686,3333.153091,22.87515007,66.6110696,-0.804666942,273.0344762,102.417423,92.34039952,32.12676734,15.02135113,18.90855692,6.037073884,16.95681098,4.077677458,32.36301056,21.84242159,13.61554041,0.688224359,15.97743373,5.369801791,6.687881369,3.2962754,0.022504809,0.584107235,0.195471395,53.71356611,44.24496997,62.93757038,53.12505217,26.42827195,60.48771521,0,27.15630691,37.22320638,46.43598767,0,35.97123813,13.06090054,100
576,0.27069907,3662.767795,4442.838092,9.205395779,32.42115421,47.39455955,2800.491155,65.59555295,122.8889944,0.222506646,92.02443894,49.80800097,2705.427557,25.30104007,51.71262057,3332.506396,22.7999791,66.60935717,-0.656007039,272.5814692,102.438455,92.5364681,32.50150192,15.0271151,18.26713095,5.997920743,16.71488516,4.07219207,32.76282504,21.60231665,12.97914303,0.825897536,16.22833649,5.374829331,6.633058944,3.238447471,0.022504809,0.584107235,0.195471395,53.71356611,44.24496997,62.95371866,53.10504648,26.51513491,60.52622938,0,27.1485192,37.23073174,46.44504322,0,36.00137339,12.07015572,100
