Unnamed,XMEAS1,XMEAS2,XMEAS3,XMEAS4,XMEAS5,XMEAS6,XMEAS7,XMEAS8,XMEAS9,XMEAS10,XMEAS11,XMEAS12,XMEAS13,XMEAS14,XMEAS15,XMEAS16,XMEAS17,XMEAS18,XMEAS19,XMEAS20,XMEAS21,XMEAS22,XMEAS23,XMEAS24,XMEAS25,XMEAS26,XMEAS27,XMEAS28,XMEAS29,XMEAS30,XMEAS31,XMEAS32,XMEAS33,XMEAS34,XMEAS35,XMEAS36,XMEAS37,XMEAS38,XMEAS39,XMEAS40,XMEAS41,XMV1,XMV2,XMV3,XMV4,XMV5,XMV6,XMV7,XMV8,XMV9,XMV10,XMV11,XMV12
123,0.262980218,3661.754251,4440.277016,9.201717707,32.28610357,47.30128379,2799.604786,64.74226006,122.898826,0.214828564,91.99767788,50.2010513,2703.793884,25.21812095,51.16347278,3331.648195,23.07864164,66.63855324,-2.121131805,272.7076462,102.4821811,92.30541351,31.98694832,14.95210559,18.94986617,6.097241978,16.90431434,4.092160578,32.21275703,21.66663852,13.58361466,0.781839641,16.36051093,5.404610213,6.706515291,3.249943019,0.00237787,0.579650328,0.176185393,53.93630634,44.11986705,62.95456117,53.15138368,25.68276729,60.6223216,0,25.85615998,37.21859837,46.44583396,0,35.80812653,10.27122038,100
124,0.265917495,3651.775059,4486.084945,9.153149856,32.72862619,47.4730233,2799.826879,64.91075954,122.9046548,0.209446659,91.9831101,50.10694151,2704.276425,25.26554831,49.26578592,3331.563475,23.02151467,66.63273383,-0.676620165,273.5421766,102.4855755,92.4283837,32.40035312,14.84976924,18.48404131,5.784766383,16.57818434,4.070374459,32.56165883,21.84879635,13.60223394,0.795918074,16.17440193,5.396288871,6.704488157,3.197535637,-0.007652141,0.567309861,0.182059718,54.44044735,44.10440055,62.91172931,53.14611669,26.23025626,60.53124662,0,25.78673595,37.22059325,46.4449737,0,35.75464926,12.59849971,100
125,0.26175875,3665.171558,4458.151447,9.192488126,32.62103671,47.1232747,2800.559435,64.78762767,122.9052404,0.214335892,91.97387857,51.50852816,2705.001522,25.24926893,51.31712828,3332.748428,22.79468629,66.63072519,-0.367628048,273.0878301,102.4791099,92.30107612,32.06839259,14.86097436,18.48501875,5.943321857,17.02602497,4.051678407,33.01080582,21.80244884,13.11132023,0.984489515,16.08909355,5.452298651,6.705889024,3.331591662,-0.007652141,0.567309861,0.182059718,54.44044735,44.10440055,62.87483067,53.21611019,25.68903109,60.6989155,0,26.1049509,37.2151193,46.46445822,0,35.92429971,11.69691136,100
126,0.258550233,3646.050555,4469.577387,9.291750978,32.69402051,47.76232457,2801.761362,64.67566128,122.9113708,0.216987796,92.11323974,50.6394145,2706.237039,25.29915552,50.93204931,3334.402998,22.746476,66.66203572,0.29395668,272.4762722,102.4355319,92.22369042,32.48104527,15.05302232,18.83525361,6.02462967,16.44438165,4.072492587,33.07800503,21.66603899,13.06445911,0.83997071,16.1642561,5.414590046,6.58100376,3.28164985,0.000726624,0.581334734,0.173607644,53.95875677,43.05738121,62.83978051,53.22945662,25.57769657,60.71366307,0,26.77959585,37.25013737,46.44206409,0,36.01202154,9.642090309,100
127,0.259672249,3670.343297,4414.635011,9.254811775,32.43141089,47.81988813,2801.138422,65.37470568,122.8939187,0.223262683,92.0146093,49.08114556,2705.615604,25.33813587,50.33146559,3332.724325,22.8790875,66.64491258,0.354534585,273.2329253,102.4750482,92.2066827,32.08302494,14.93491605,18.61932273,6.16865246,17.01547458,4.069210061,32.46308266,21.78957885,13.46764006,0.846327572,16.00757911,5.40997311,6.671644507,3.256895819,0.000726624,0.581334734,0.173607644,53.95875677,43.05738121,62.85593903,53.17125584,25.63342803,60.60132376,0,27.12664796,37.21818634,46.43039104,0,35.97223895,11.29838307,100
128,0.261183489,3648.348368,4452.321708,9.231758334,32.91376407,47.94550884,2800.938677,64.80837652,122.8893512,0.221254476,92.04236701,50.1113235,2705.291562,25.21043727,50.29528357,3333.041468,23.02326606,66.61382632,1.684767397,272.875221,102.4823685,92.39882151,31.76376446,14.84972117,18.7063172,6.018010852,16.75142914,4.006107405,32.88527197,21.81184796,13.33512796,0.9556084,16.03445899,5.387850569,6.714168326,3.182276503,0.000726624,0.581334734,0.173607644,53.95875677,43.05738121,62.86062343,53.13774758,25.67388462,60.68846564,0,27.2679481,37.23753757,46.42019928,0,35.85064633,11.96003652,100
129,0.265375311,3666.047787,4438.470716,9.27510338,32.36851318,47.63281972,2801.987705,64.41735832,122.9093633,0.225492867,92.1216516,49.66819608,2706.202107,25.40511755,49.47243175,3334.667887,22.87653755,66.63839112,1.328904421,273.505974,102.4490479,92.56663714,32.24957419,15.0842303,18.37012232,5.863666563,16.8306183,4.058065996,33.04331074,21.82090011,14.23645504,0.977110873,16.08425126,5.404960227,6.698809426,3.218143445,0.020649767,0.594044726,0.191503598,53.61639862,43.43326704,62.92908763,53.13351205,26.01767976,60.72468179,0,27.8066096,37.20993928,46.4502347,0,36.05622141,13.63468546,100
130,0.2587777,3651.184719,4411.140991,9.299372478,32.54450916,47.93189996,2800.48283,64.97378655,122.8762812,0.234095236,91.93681956,47.25778925,2705.083059,25.33913926,51.37091023,3332.422381,22.87836082,66.65917351,-0.064484081,272.9054007,102.4626722,92.36620094,32.50723528,14.863475,18.94609137,6.171901705,16.15802752,4.040888382,32.73533162,21.78646196,13.61336672,0.871854186,15.9442215,5.372938185,6.701465493,3.237710772,0.020649767,0.594044726,0.191503598,53.61639862,43.43326704,62.93710134,53.09494508,25.44148031,60.73508642,0,28.39344509,37.19532273,46.43099606,0,35.70895624,9.30311742,100
131,0.261053325,3659.864145,4422.685567,9.274102282,32.30668951,47.4883366,2800.717262,65.29827161,122.8914547,0.232143327,92.04158337,49.72359075,2703.79989,25.13486431,50.66520573,3331.40817,22.83346244,66.60853766,0.636034948,272.9303283,102.4492464,92.47214202,32.3882992,14.80488209,18.92554753,6.007187008,16.73532869,4.07030812,32.69529482,21.65415879,13.02153552,0.896656863,15.84593539,5.410748509,6.677849352,3.243624122,0.013806662,0.561729702,0.179332272,52.91308685,44.78454527,62.96721663,53.07357107,25.61757945,60.49406816,0,28.25667357,37.20302963,46.4120492,0,35.89346278,9.763127915,100
132,0.263949824,3642.740274,4447.256333,9.250654419,32.15507815,47.46434499,2799.145779,65.45572869,122.8994582,0.224419279,91.97724848,50.95584492,2703.338441,25.28438703,50.24122358,3329.571858,22.91174238,66.62820464,1.331558085,273.0271166,102.5094914,92.48003315,32.12217268,14.94531243,18.97510385,6.022108158,16.46531422,4.055299055,32.88356291,21.71281209,12.81852331,1.026457107,16.03186321,5.383283055,6.598683626,3.188111073,0.013806662,0.561729702,0.179332272,52.91308685,44.78454527,63.04592565,52.97770519,25.77310551,60.53529449,0,27.65023167,37.23811552,46.42379565,0,35.90793059,10.42781296,100
133,0.26622804,3692.606084,4428.128198,9.209432698,32.30306688,47.90278503,2798.687498,65.10705046,122.9232429,0.220005745,92.07300019,48.52463429,2703.389179,25.38724406,49.99196023,3330.074754,22.96303613,66.64154045,-0.189084809,272.8724097,102.451573,92.53835741,31.91423663,14.94253068,18.83981341,6.061769735,16.50286269,4.034971803,32.45975703,21.73690329,13.36959811,0.927149889,15.87474208,5.377437764,6.706527586,3.221867733,0.013806662,0.561729702,0.179332272,52.91308685,44.78454527,63.10235487,52.91546666,26.10695219,60.51925377,0,26.79660406,37.23087291,46.45933452,0,36.03416335,13.50186431,100
134,0.269891156,3670.86826,4437.142178,9.244535612,32.10153004,48.0413113,2798.625856,64.40335755,122.8953699,0.211992829,92.01884942,51.55649822,2702.814242,25.27656633,49.03756759,3330.047627,22.83607683,66.65476545,-1.484417932,272.6613165,102.4419864,92.30449674,32.04612956,14.87336423,19.00241017,6.057104134,16.80274449,3.999547764,32.60728456,21.76886203,13.12484806,0.879682324,16.25948188,5.39884515,6.702434475,3.252404563,0.009405034,0.573466967,0.187594143,54.31451607,44.20805708,63.06476317,53.00433447,26.29808002,60.61965108,0,26.0711314,37.21823404,46.45907036,0,36.02899319,14.04573594,100
135,0.269227536,3655.880272,4399.660292,9.365185264,32.36395574,47.53491931,2797.870002,63.56654798,122.8894964,0.205869102,91.99032161,49.48028827,2702.305399,25.27544298,49.34350155,3329.409202,22.95260687,66.67718431,1.100231541,272.8064206,102.473473,92.33254457,31.77213887,14.88575612,18.96458938,5.914438346,16.39964067,4.026681312,32.55286034,21.69886473,13.11102975,0.916386502,16.01281358,5.391075299,6.657330285,3.318641818,0.009405034,0.573466967,0.187594143,54.31451607,44.20805708,62.96454107,53.10919796,26.51968521,60.47627399,0,25.24714083,37.18752027,46.43386189,0,35.98078871,11.93723888,100
136,0.272998615,3634.111114,4461.161661,9.224789899,32.53024003,47.4820847,2799.848822,65.77622801,122.9103055,0.198448292,92.05639814,48.88291603,2703.496764,25.10762633,50.6624299,3331.321111,22.99375468,66.69300187,1.728242966,272.8268672,102.4614497,92.34434072,32.3740897,14.87051142,18.78456291,5.981335408,16.53982074,4.055839405,32.50614739,21.69960414,13.65667833,0.926580658,16.24364801,5.386094231,6.607886578,3.315742412,0.027799639,0.585317227,0.180592472,53.65674572,43.092208,62.91818276,53.19311349,26.84149365,60.54994571,0,24.74509669,37.21696383,46.46263876,0,36.07694457,12.70850318,100
137,0.269333048,3662.171477,4444.731019,9.257700552,32.07987421,47.21374196,2799.677994,65.16065817,122.8921902,0.205631767,92.04168714,49.31509843,2704.682214,25.27292699,50.96448629,3331.888284,22.92483975,66.68263778,0.800482763,273.0857117,102.4633187,92.42327617,31.92924699,14.77131417,19.17423822,5.843676217,16.84794407,4.024141981,32.57096803,21.85505924,13.20124489,0.975122386,15.69838085,5.425158399,6.72240332,3.207556353,0.027799639,0.585317227,0.180592472,53.65674572,43.092208,62.94247238,53.11073994,26.38272824,60.50187856,0,24.74333467,37.17245906,46.43535957,0,36.04848396,12.62482648,100
138,0.273924598,3701.394855,4429.637727,9.249467161,32.75196735,47.94195926,2799.852659,64.85188609,122.9141719,0.200722574,92.08690788,48.92099194,2705.412448,25.31166319,47.10215407,3332.316114,22.89455799,66.68183812,0.03109801,272.9866876,102.455126,92.62573726,32.04466196,14.8708573,18.55544679,6.002079485,16.51352304,4.01325811,32.59955543,21.91361198,13.12440078,1.021267277,15.99720742,5.383012958,6.603393504,3.212277597,0.027799639,0.585317227,0.180592472,53.65674572,43.092208,62.96555108,53.09789926,26.9374217,60.50806761,0,24.70485794,37.23072816,46.45479256,0,36.00888737,12.52512131,100
139,0.267823628,3639.341996,4445.195263,9.291024576,32.15457852,47.67311389,2799.986772,64.44997122,122.8895945,0.205235105,91.99398036,49.01231763,2704.708987,25.1766834,51.0890776,3332.521509,22.97232383,66.70722262,-0.441158692,272.7697362,102.4434661,92.09853001,31.73423571,14.74583379,18.81436448,6.026969477,16.65006693,4.095168323,32.83108198,21.7713199,12.82225477,0.860303713,15.97405282,5.371107898,6.738061661,3.218560313,0.002177016,0.559351834,0.181495682,53.94469559,44.79571807,62.93749055,53.11537256,26.44151829,60.67832526,0,25.19481958,37.201416,46.43337463,0,35.8736377,10.89878675,100
140,0.270087298,3659.404176,4451.695735,9.227923725,32.29896551,47.73312948,2801.907396,65.24780793,122.9137686,0.208623516,92.04504509,49.90661415,2705.949096,25.37379297,47.76216708,3333.592337,22.79157811,66.65871179,0.463460638,273.146754,102.4443007,92.36945096,32.21853445,14.78960078,19.03968054,5.923669853,16.40348088,4.035671519,32.351985,21.83590551,13.3235356,0.807358518,16.12112404,5.451390404,6.805644444,3.209839837,0.002177016,0.559351834,0.181495682,53.94469559,44.79571807,62.93582928,53.12752077,26.71261515,60.58959733,0,25.52458863,37.19738883,46.44185846,0,36.13205347,14.33662029,100
141,0.274660278,3690.051769,4441.230963,9.253548168,32.22856588,47.85553478,2800.200193,64.98531271,122.8915271,0.212104815,91.98837358,49.94498931,2704.75427,25.24022073,49.90132517,3332.970898,22.95556994,66.6767797,-0.832620554,273.2417198,102.4466687,92.31453793,32.06506351,14.92385805,18.78912057,5.954570626,16.61258178,4.034251291,32.52310049,21.72871041,13.18317926,0.991998191,15.92780081,5.393948939,6.715943497,3.193897919,0.013619178,0.556686897,0.190038695,53.59532781,43.65696676,62.94563737,53.13784377,26.81154807,60.50327459,0,26.02834698,37.20283104,46.44310884,0,35.85845078,13.68018724,100
142,0.271824885,3654.428765,4447.544595,9.295795167,32.44876889,47.58713709,2801.594722,64.02150401,122.8887683,0.216364867,92.08425644,49.96092676,2705.694814,25.13759708,48.20419159,3333.258987,22.92421533,66.65805242,-0.411570513,272.8506075,102.4360664,92.14635829,32.35368901,14.70098769,18.68977457,6.032658037,16.73140282,3.999073927,32.73112735,21.77776031,13.38701986,0.882537757,16.61191476,5.428665754,6.630143126,3.220740017,0.013619178,0.556686897,0.190038695,53.59532781,43.65696676,62.95993742,53.09105546,26.68910256,60.60301313,0,26.3176843,37.19124038,46.4452584,0,35.99924569,11.72290166,100
143,0.266886059,3684.114828,4455.01218,9.337191101,32.32430643,47.50510999,2801.098614,64.42013881,122.8904065,0.212741177,92.03839323,48.5058191,2704.665363,25.03467343,49.66194485,3332.848611,22.80416914,66.60993847,1.365159697,273.2589473,102.4661433,92.34362143,32.44553759,14.80179978,18.83345031,5.996636546,16.11121121,4.041086036,33.06527935,21.90434677,13.37447725,1.014135327,16.47063842,5.396423233,6.703155462,3.234288635,0.013619178,0.556686897,0.190038695,53.59532781,43.65696676,62.96195911,53.08597198,26.30506663,60.6309143,0,26.33854293,37.19923535,46.45385647,0,35.87437294,11.22903653,100
144,0.264782688,3645.724022,4453.000093,9.178712967,32.22116848,47.51518167,2800.749747,64.84366853,122.8987585,0.219509434,92.08283235,49.29909798,2705.286618,25.01747357,50.8499463,3333.145862,23.04617052,66.6652753,-0.399006974,273.0458137,102.4455718,92.28624047,32.13991019,14.83483744,18.91440268,5.990048972,16.70300708,4.05899049,32.76133932,21.50259789,13.2078108,0.923439099,15.41078849,5.396726942,6.739953704,3.326740283,-0.0001535,0.569155763,0.173847078,53.36551115,44.66587676,62.99905251,53.03378919,26.18037688,60.53156056,0,26.64206607,37.19428486,46.44314288,0,35.95748381,11.12747465,100
145,0.271884874,3646.433067,4458.381226,9.191934106,32.62505381,47.68306292,2798.836105,64.85210172,122.9077788,0.214753228,91.97962829,50.16588426,2703.493113,25.34968644,49.16579766,3331.146477,22.8256471,66.62190184,-1.534686892,273.0085839,102.4776625,92.34520612,32.56958763,14.79065524,19.00736415,5.940741216,16.29196195,4.007265803,32.89148348,21.79764743,13.45423718,1.036104394,15.86332165,5.389463218,6.762146764,3.30709009,-0.0001535,0.569155763,0.173847078,53.36551115,44.66587676,63.02595091,53.00945806,26.42616496,60.58366941,0,26.31145231,37.20841335,46.43095066,0,35.9467615,13.8889813,100
146,0.268157886,3688.20085,4457.907923,9.206678964,32.2382712,47.69679411,2799.910555,64.72131287,122.9165911,0.212056922,92.11784936,48.14024819,2704.494939,25.13929425,48.41962496,3332.164009,22.90819575,66.68497289,-1.565924684,273.1598277,102.4334426,92.48849577,31.99079314,14.79628673,18.90692328,6.008528785,16.68098035,4.054395694,32.49910264,21.75595326,13.01241976,1.030201333,16.13165595,5.416188769,6.685507389,3.428356035,0.008505961,0.550251106,0.182115753,54.06232541,42.8093149,63.05468324,53.0123876,26.39145536,60.40869852,0,26.20434015,37.18830217,46.44007132,0,35.80998623,12.72885803,100
147,0.272634754,3664.682425,4430.523097,9.237740014,32.28639658,47.92090478,2798.843111,64.55943606,122.8940309,0.209014946,91.96033428,51.79279081,2702.94539,25.20372072,52.13693303,3330.581736,22.87631574,66.65587015,-1.00409101,273.0158424,102.4886838,92.45513429,31.64087559,14.99850021,18.7694262,6.019451887,16.37365985,4.001164893,32.22757739,21.76867408,13.87225959,1.051018715,16.30071107,5.412193503,6.733497065,3.249006892,0.008505961,0.550251106,0.182115753,54.06232541,42.8093149,63.01045026,53.07405352,26.657791,60.58674543,0,25.61394167,37.21821199,46.45006082,0,36.07370465,8.560482867,100
148,0.274769954,3660.599192,4427.582859,9.30071686,32.20603708,47.75365584,2799.701876,64.86060033,122.8973572,0.207899352,92.01697191,49.50889221,2704.406389,25.38593455,49.21831052,3331.998335,23.08272332,66.62425124,-1.01426026,273.6922832,102.4553188,92.55168625,32.39805647,15.00095955,18.79703459,6.065397965,16.2605462,4.063777385,32.72865006,21.53815365,12.88731814,0.80217196,16.48556525,5.42969217,6.640540015,3.241693538,0.008505961,0.550251106,0.182115753,54.06232541,42.8093149,62.97160458,53.12563139,26.90872991,60.64175642,0,25.30832427,37.18707378,46.43282411,0,36.09941813,12.68494203,100
149,0.269604973,3648.003861,4442.972221,9.151337138,32.37573701,47.79123197,2800.022547,64.32125914,122.8944674,0.206038616,92.02087634,49.9721081,2704.243584,25.43265959,50.64381271,3332.166859,22.75116898,66.66865315,-1.064444498,272.8315046,102.4447531,92.19039906,31.91159938,14.84027371,18.89123475,6.237511138,16.14389009,4.041231656,31.85728554,21.53724818,13.31634874,0.892489604,15.87498494,5.371380037,6.755719327,3.245975351,0.009948671,0.581068594,0.177267773,54.09401812,44.77059457,62.95398953,53.13447039,26.57297722,60.58929919,0,25.56033909,37.25424705,46.44393869,0,36.08383436,12.56385398,100
150,0.272655786,3637.78162,4422.630499,9.157154757,32.56409361,47.12390051,2800.348199,65.19350833,122.9074623,0.212782039,92.00640498,50.90831188,2704.900711,25.35063923,50.37513132,3332.003368,22.75588057,66.64842263,1.642959023,273.2667315,102.4513322,92.3544434,32.16503885,14.81151297,18.86965551,6.051092473,16.74033438,4.019106389,33.05178443,21.91832022,12.85854717,0.921855669,15.99427136,5.376980188,6.776848688,3.307132877,0.009948671,0.581068594,0.177267773,54.09401812,44.77059457,62.943483,53.14373917,26.8385953,60.54102693,0,25.74284587,37.21544939,46.40243106,0,35.94818306,12.35368922,100
151,0.273293937,3650.782209,4419.433317,9.283363627,32.64882507,47.28324825,2800.024,64.2814166,122.8878699,0.210928076,91.93616815,49.29941329,2704.521271,25.10449434,50.86922371,3331.496388,22.73195998,66.65804127,-0.832706922,273.1857664,102.4731124,92.40495032,31.88317549,14.83787222,18.67082409,6.015321724,16.66058649,4.017213623,32.55985958,21.7152857,13.00698684,0.916444427,15.88068322,5.404285093,6.710731874,3.20683904,-0.018916419,0.572888098,0.182803382,53.95204238,43.70715339,62.92085193,53.16356483,26.80193746,60.52811529,0,26.01099253,37.2079639,46.44685947,0,36.03684505,12.73306181,100
152,0.272246726,3647.023518,4419.857607,9.291857459,32.23349731,47.75890239,2801.758712,65.09121233,122.8938805,0.215362868,92.06102841,51.28465499,2705.969263,25.3419136,49.91254585,3333.184525,22.69279877,66.67068215,-0.033545593,273.2952103,102.4507958,92.5318672,32.82966577,14.97106686,18.53375377,5.94163398,16.4072268,4.054262349,32.33684709,21.61613946,13.29553018,0.875114673,16.19151661,5.417101795,6.756137062,3.395046438,-0.018916419,0.572888098,0.182803382,53.95204238,43.70715339,62.94449578,53.15282971,26.74623666,60.66513652,0,26.27955898,37.22819312,46.45756247,0,35.89987687,12.80989489,100
153,0.263730197,3651.66512,4435.24378,9.256997236,32.49287126,47.44159787,2801.143338,64.45045904,122.8934376,0.217855104,92.07605274,49.89462699,2705.783547,25.35697419,49.88743314,3333.234276,22.77782186,66.63037275,0.983643866,273.2510028,102.4468399,92.61399007,32.19317734,14.87083808,18.76343584,6.105437788,16.70295751,4.02384691,32.67178849,21.47451364,13.53644162,0.883942833,15.879444,5.364773262,6.686452091,3.179026973,-0.018916419,0.572888098,0.182803382,53.95204238,43.70715339,62.94958066,53.15436687,25.86865453,60.58522793,0,26.61437184,37.24702956,46.46096951,0,35.91771759,11.63501724,100
154,0.264700914,3647.982159,4417.994041,9.231377531,31.94781886,47.79036307,2800.017862,65.24893723,122.8842843,0.225655915,91.94536024,50.29423789,2704.329374,25.31910763,49.98291907,3331.755875,22.75589411,66.68748528,-0.906843404,272.7542208,102.4320426,92.09894831,32.52538105,14.67919756,18.66142784,5.92217337,16.62367119,4.04689305,32.41532586,21.75501874,12.95031216,0.784312923,16.5058308,5.395128206,6.598751212,3.26648313,0.02128461,0.564970684,0.188610584,54.26745515,43.33358552,62.91519812,53.15964287,26.06581185,60.55819363,0,27.11113074,37.18662235,46.42709908,0,35.8972511,10.60460342,100
155,0.263040275,3652.014025,4391.359857,9.114552669,32.38107377,47.69649677,2800.444699,66.67359225,122.8986349,0.218168164,92.07880968,49.9621522,2704.701726,25.10168739,49.32030993,3332.727989,22.79488605,66.67948529,-1.930282793,272.8621144,102.4395758,92.18111385,32.51596382,14.90488167,18.89801964,6.003515186,16.84261493,4.053993899,33.0610236,21.80242538,13.090922,0.843264464,15.82815024,5.395255207,6.702585455,3.350179623,0.02128461,0.564970684,0.188610584,54.26745515,43.33358552,62.87831878,53.20707712,25.80923849,60.59640947,0,27.18590769,37.20368799,46.41826879,0,35.99465856,12.402427,100
156,0.26125385,3667.587043,4425.408148,9.227087208,32.40482992,47.44035427,2800.375688,65.07912557,122.8914388,0.221312267,92.14345691,50.07344112,2704.866703,25.21092613,48.34971609,3332.755574,22.95946026,66.69526004,-0.574511974,273.1360371,102.4610209,92.24968471,32.08334234,14.8234238,18.97815802,5.907743589,16.38903636,4.046053405,32.59886134,21.93752048,13.0549967,0.966957818,16.02256388,5.390829457,6.639226357,3.248521909,-0.000892316,0.565003674,0.191218778,53.69951971,43.73220719,62.86868421,53.24975136,25.93642716,60.49683517,0,27.17882406,37.2323532,46.44307565,0,35.99767999,13.85824459,100
157,0.268855046,3647.467162,4446.201445,9.269886101,32.06578675,47.68940929,2799.045343,65.00941422,122.8980809,0.217106365,92.01841739,50.43457053,2704.158866,25.2339263,49.15413915,3331.122847,22.91142781,66.64719791,-1.255860928,273.4153437,102.482884,92.56791504,32.34064268,14.85052057,18.99826126,5.876386458,16.48414357,4.061838591,33.03309323,21.78330002,13.05823362,0.904072674,16.08342111,5.39112717,6.624371876,3.332938648,-0.000892316,0.565003674,0.191218778,53.69951971,43.73220719,62.90730619,53.16655943,26.40283655,60.54059512,0,26.5690008,37.21937087,46.45009463,0,35.90368087,11.7641197,100
158,0.268897893,3631.180511,4453.857616,9.240321175,32.69644646,47.25250825,2799.473508,65.07645082,122.9170303,0.215539578,92.15109595,49.99411507,2704.330568,25.29030298,50.29815985,3332.146417,22.90349833,66.71388229,1.544013,273.0186958,102.4532621,92.4025075,31.6137708,15.00935921,19.05905306,6.10137847,16.94403006,4.005450114,32.47130881,21.72404958,13.06717221,0.83330116,16.07484696,5.393937167,6.721053102,3.34284613,-0.000892316,0.565003674,0.191218778,53.69951971,43.73220719,62.94544471,53.11382898,26.51560333,60.43005269,0,26.44606409,37.18933912,46.4283258,0,35.99663202,11.25197371,100
159,0.27571593,3649.700493,4415.852052,9.238598673,32.27954087,47.39571911,2799.101913,64.49661576,122.8952171,0.209153977,92.01369426,49.85357339,2703.117809,25.06751973,48.89335798,3330.955206,22.82346348,66.68389779,1.33381758,273.2338151,102.4608575,92.39413363,32.07014139,14.92463223,18.82011008,6.167620025,16.37277751,4.04130152,33.1359954,21.74516118,13.41700529,0.986740695,15.60870926,5.377163615,6.730501185,3.215473924,0.004395095,0.577649998,0.178136481,54.97597484,43.44051035,62.88777583,53.21249792,27.2049463,60.52732751,0,25.82210572,37.18326688,46.45105089,0,35.91375873,12.56863131,100
160,0.275042071,3643.472638,4462.097661,9.190100444,32.71340305,47.67482247,2799.368756,65.17682357,122.8852926,0.205243194,92.03805507,51.43212733,2704.345032,25.31985756,49.64659688,3331.099555,22.8674833,66.66640697,-1.113526664,273.0149834,102.4755226,92.36277917,32.43109115,15.03545641,18.51572571,5.955033167,16.34180044,4.085019943,32.76656669,21.61561235,13.07506269,0.79424851,15.77247132,5.38314727,6.680600453,3.312814066,0.004395095,0.577649998,0.178136481,54.97597484,43.44051035,62.79160636,53.32583912,27.00810717,60.55940814,0,25.30167577,37.19366277,46.44901033,0,36.03836621,13.09131778,100
161,0.265501603,3651.350805,4466.487005,9.198710963,32.2932976,47.42892815,2799.850201,65.48565016,122.8837845,0.206420794,92.06776374,50.33759917,2705.151069,25.05112543,49.15081965,3332.740606,22.7506635,66.68278555,-1.092921489,273.2404577,102.4749424,92.28669912,32.19522777,14.85738699,18.90900994,6.06239305,16.25431267,4.093382837,32.98962189,21.74031989,13.45692875,0.715958136,16.01367281,5.383954864,6.603913633,3.246515065,0.028609512,0.550921461,0.178636245,53.32095357,43.72482667,62.72895,53.38137293,26.28120192,60.66991175,0,25.4550856,37.18674299,46.43445521,0,35.86993946,10.15731447,100
162,0.267805226,3639.083873,4457.517837,9.267928504,32.66472644,47.74260514,2801.256911,64.63089772,122.8978385,0.206880138,92.07719964,49.53022254,2705.68886,25.20826038,49.67019298,3333.255569,22.69008505,66.66443977,-0.046874338,273.3083419,102.4593739,92.37379078,32.50810558,14.88258043,18.85957748,5.826806247,16.7691622,4.056460595,32.78293589,21.66267562,12.74690859,0.872803274,15.71406064,5.366063374,6.71651683,3.271711066,0.028609512,0.550921461,0.178636245,53.32095357,43.72482667,62.85811137,53.2067703,26.49704867,60.58753263,0,25.91641329,37.21135113,46.47176039,0,35.87451613,11.991637,100
163,0.268476501,3660.987297,4447.215661,9.219413109,32.39366097,47.42644921,2800.300507,64.57925519,122.8903185,0.212675734,92.01779571,50.80804596,2704.143854,25.38458504,50.00294591,3332.372604,22.99940294,66.67000888,2.017468835,273.2538286,102.4630946,92.33945185,32.08406667,14.83644485,18.71749537,5.981809493,16.7963451,4.083111683,32.32333885,21.77088252,12.99290508,0.801374777,16.10591548,5.385402952,6.675779086,3.33825141,0.028609512,0.550921461,0.178636245,53.32095357,43.72482667,62.92600525,53.10147614,26.33548556,60.47990421,0,26.2501685,37.18830761,46.43916173,0,35.94826271,14.24618233,100
164,0.269137305,3653.713255,4429.930261,9.322831384,32.68938273,47.62615067,2799.536102,64.58008863,122.9144989,0.215524895,92.07850017,49.34611913,2704.457725,25.16625232,49.60468558,3331.759453,22.93327595,66.64000935,-0.15628792,273.2791432,102.454785,92.70439071,32.00759976,14.94683579,18.30057407,5.949187501,16.78660972,4.040206385,32.31374377,21.69489128,13.64104697,0.988203205,16.09404444,5.361961038,6.730667955,3.28326164,0.011157612,0.56584118,0.202692979,54.2012518,43.27673964,62.91600912,53.14187455,26.36586111,60.63290821,0,26.07580116,37.20394099,46.4174855,0,35.9941567,12.64562983,100
165,0.264189665,3670.908153,4461.61889,9.329282244,32.24198622,47.77148332,2800.964751,64.31746909,122.9022609,0.214805597,92.04773961,50.05898642,2705.035664,25.09818529,50.41919831,3332.912817,22.84159351,66.65136726,1.016804595,273.1098916,102.4256556,92.53223342,32.19111561,14.92618999,18.4558962,5.991634897,16.81910089,4.064134271,32.91672759,21.82523784,13.55340268,1.015839618,15.98701962,5.39202908,6.671257394,3.25590439,0.011157612,0.56584118,0.202692979,54.2012518,43.27673964,62.89648693,53.19930057,25.91589644,60.75863054,0,26.31847474,37.18339649,46.43083532,0,36.14759742,11.01936104,100
166,0.259770865,3669.181538,4439.541554,9.159223835,32.60059571,47.68233678,2800.698775,65.94267771,122.9057725,0.220274757,92.05277186,48.32251838,2704.81565,25.23495693,50.09909531,3333.587082,22.9377729,66.66340095,0.812226739,273.2452671,102.4564874,92.33857346,31.97133417,14.80682055,18.83357865,6.042328674,16.78332454,4.085036497,32.94476506,21.8471286,12.80552322,0.803332428,16.05036939,5.439899343,6.69217337,3.215866671,0.009274116,0.588603495,0.16635455,54.2229884,43.984881,62.85670175,53.21483325,25.68998432,60.70326274,0,26.78903147,37.17387003,46.40755358,0,35.95503999,13.5977636,100
